lenX,lenY,bits,proba
71,70,8,0.131
71,70,9,0.087
71,70,10,0.05
71,70,11,0.031
71,70,12,0.012
71,70,13,0.014
71,70,14,0.007
71,70,15,0.002
71,70,16,0.008
71,70,17,0.001
71,70,18,0.001
71,70,19,0.001
71,70,20,0.0
71,70,21,0.0
71,70,22,0.0
71,70,23,0.0
71,70,24,0.0
71,70,25,0.0
71,70,26,0.0
71,70,27,0.001
71,70,28,0.0
71,70,29,0.0
71,70,30,0.0
71,70,31,0.0
71,70,32,0.0
71,69,8,0.354
71,69,9,0.281
71,69,10,0.199
71,69,11,0.152
71,69,12,0.108
71,69,13,0.08
71,69,14,0.042
71,69,15,0.029
71,69,16,0.014
71,69,17,0.012
71,69,18,0.008
71,69,19,0.005
71,69,20,0.005
71,69,21,0.003
71,69,22,0.003
71,69,23,0.003
71,69,24,0.0
71,69,25,0.001
71,69,26,0.0
71,69,27,0.0
71,69,28,0.0
71,69,29,0.0
71,69,30,0.0
71,69,31,0.0
71,69,32,0.0
71,68,8,0.201
71,68,9,0.119
71,68,10,0.078
71,68,11,0.058
71,68,12,0.042
71,68,13,0.032
71,68,14,0.021
71,68,15,0.013
71,68,16,0.006
71,68,17,0.006
71,68,18,0.006
71,68,19,0.001
71,68,20,0.0
71,68,21,0.0
71,68,22,0.001
71,68,23,0.001
71,68,24,0.001
71,68,25,0.0
71,68,26,0.0
71,68,27,0.0
71,68,28,0.0
71,68,29,0.0
71,68,30,0.0
71,68,31,0.0
71,68,32,0.0
71,67,8,0.524
71,67,9,0.391
71,67,10,0.331
71,67,11,0.259
71,67,12,0.198
71,67,13,0.133
71,67,14,0.105
71,67,15,0.076
71,67,16,0.04
71,67,17,0.032
71,67,18,0.03
71,67,19,0.021
71,67,20,0.02
71,67,21,0.008
71,67,22,0.006
71,67,23,0.004
71,67,24,0.002
71,67,25,0.002
71,67,26,0.003
71,67,27,0.0
71,67,28,0.001
71,67,29,0.0
71,67,30,0.0
71,67,31,0.0
71,67,32,0.0
71,66,8,0.122
71,66,9,0.1
71,66,10,0.071
71,66,11,0.041
71,66,12,0.032
71,66,13,0.012
71,66,14,0.019
71,66,15,0.005
71,66,16,0.004
71,66,17,0.004
71,66,18,0.002
71,66,19,0.001
71,66,20,0.0
71,66,21,0.0
71,66,22,0.001
71,66,23,0.0
71,66,24,0.0
71,66,25,0.0
71,66,26,0.0
71,66,27,0.0
71,66,28,0.0
71,66,29,0.0
71,66,30,0.0
71,66,31,0.0
71,66,32,0.0
71,65,8,0.447
71,65,9,0.371
71,65,10,0.275
71,65,11,0.224
71,65,12,0.154
71,65,13,0.13
71,65,14,0.083
71,65,15,0.071
71,65,16,0.054
71,65,17,0.036
71,65,18,0.032
71,65,19,0.013
71,65,20,0.013
71,65,21,0.007
71,65,22,0.014
71,65,23,0.004
71,65,24,0.005
71,65,25,0.003
71,65,26,0.001
71,65,27,0.0
71,65,28,0.0
71,65,29,0.0
71,65,30,0.0
71,65,31,0.0
71,65,32,0.0
71,64,8,0.139
71,64,9,0.096
71,64,10,0.068
71,64,11,0.038
71,64,12,0.026
71,64,13,0.012
71,64,14,0.015
71,64,15,0.007
71,64,16,0.004
71,64,17,0.001
71,64,18,0.002
71,64,19,0.0
71,64,20,0.0
71,64,21,0.002
71,64,22,0.0
71,64,23,0.0
71,64,24,0.0
71,64,25,0.0
71,64,26,0.0
71,64,27,0.0
71,64,28,0.0
71,64,29,0.0
71,64,30,0.0
71,64,31,0.0
71,64,32,0.0
71,63,8,0.515
71,63,9,0.401
71,63,10,0.336
71,63,11,0.28
71,63,12,0.193
71,63,13,0.137
71,63,14,0.106
71,63,15,0.092
71,63,16,0.065
71,63,17,0.055
71,63,18,0.05
71,63,19,0.024
71,63,20,0.019
71,63,21,0.017
71,63,22,0.01
71,63,23,0.006
71,63,24,0.007
71,63,25,0.006
71,63,26,0.003
71,63,27,0.002
71,63,28,0.0
71,63,29,0.0
71,63,30,0.0
71,63,31,0.0
71,63,32,0.0
71,62,8,0.154
71,62,9,0.145
71,62,10,0.097
71,62,11,0.054
71,62,12,0.056
71,62,13,0.047
71,62,14,0.024
71,62,15,0.01
71,62,16,0.006
71,62,17,0.005
71,62,18,0.006
71,62,19,0.003
71,62,20,0.001
71,62,21,0.002
71,62,22,0.001
71,62,23,0.001
71,62,24,0.001
71,62,25,0.0
71,62,26,0.001
71,62,27,0.0
71,62,28,0.0
71,62,29,0.0
71,62,30,0.0
71,62,31,0.0
71,62,32,0.0
71,61,8,0.408
71,61,9,0.312
71,61,10,0.275
71,61,11,0.19
71,61,12,0.162
71,61,13,0.098
71,61,14,0.083
71,61,15,0.056
71,61,16,0.042
71,61,17,0.021
71,61,18,0.031
71,61,19,0.013
71,61,20,0.007
71,61,21,0.004
71,61,22,0.005
71,61,23,0.004
71,61,24,0.0
71,61,25,0.001
71,61,26,0.0
71,61,27,0.0
71,61,28,0.003
71,61,29,0.0
71,61,30,0.0
71,61,31,0.0
71,61,32,0.001
71,60,8,0.194
71,60,9,0.113
71,60,10,0.083
71,60,11,0.052
71,60,12,0.037
71,60,13,0.021
71,60,14,0.02
71,60,15,0.012
71,60,16,0.005
71,60,17,0.004
71,60,18,0.003
71,60,19,0.0
71,60,20,0.001
71,60,21,0.0
71,60,22,0.001
71,60,23,0.0
71,60,24,0.0
71,60,25,0.0
71,60,26,0.0
71,60,27,0.0
71,60,28,0.0
71,60,29,0.0
71,60,30,0.0
71,60,31,0.0
71,60,32,0.0
71,59,8,0.692
71,59,9,0.613
71,59,10,0.498
71,59,11,0.423
71,59,12,0.359
71,59,13,0.266
71,59,14,0.215
71,59,15,0.171
71,59,16,0.143
71,59,17,0.125
71,59,18,0.089
71,59,19,0.081
71,59,20,0.045
71,59,21,0.036
71,59,22,0.024
71,59,23,0.028
71,59,24,0.017
71,59,25,0.008
71,59,26,0.007
71,59,27,0.01
71,59,28,0.005
71,59,29,0.003
71,59,30,0.003
71,59,31,0.002
71,59,32,0.0
71,58,8,0.121
71,58,9,0.087
71,58,10,0.062
71,58,11,0.049
71,58,12,0.032
71,58,13,0.017
71,58,14,0.009
71,58,15,0.004
71,58,16,0.004
71,58,17,0.0
71,58,18,0.0
71,58,19,0.002
71,58,20,0.0
71,58,21,0.0
71,58,22,0.0
71,58,23,0.0
71,58,24,0.0
71,58,25,0.0
